"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!White alone"," !!Total:!!Black or African American alone"," !!Total:!!American Indian and Alaska Native alone"," !!Total:!!Asian alone"," !!Total:!!Native Hawaiian and Other Pacific Islander alone"," !!Total:!!Some Other Race alone"," !!Total:!!Two or More Races",
"1000000US060750329021008","Block 1008, Block Group 1, Census Tract 329.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750329022000","Block 2000, Block Group 2, Census Tract 329.02, San Francisco County, California","167","57","0","2","84","1","6","17",
"1000000US060750329022001","Block 2001, Block Group 2, Census Tract 329.02, San Francisco County, California","158","35","1","0","108","1","3","10",
"1000000US060750329022002","Block 2002, Block Group 2, Census Tract 329.02, San Francisco County, California","167","33","1","1","116","2","8","6",
"1000000US060750329022003","Block 2003, Block Group 2, Census Tract 329.02, San Francisco County, California","135","17","1","0","101","0","0","16",
"1000000US060750329022004","Block 2004, Block Group 2, Census Tract 329.02, San Francisco County, California","147","38","0","0","86","0","4","19",
"1000000US060750329022005","Block 2005, Block Group 2, Census Tract 329.02, San Francisco County, California","192","45","1","3","129","1","4","9",
"1000000US060750329022006","Block 2006, Block Group 2, Census Tract 329.02, San Francisco County, California","155","39","7","0","106","0","0","3",
"1000000US060750329022007","Block 2007, Block Group 2, Census Tract 329.02, San Francisco County, California","163","53","4","0","96","1","0","9",
"1000000US060750329022008","Block 2008, Block Group 2, Census Tract 329.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750329023000","Block 3000, Block Group 3, Census Tract 329.02, San Francisco County, California","150","68","0","0","70","0","0","12",
"1000000US060750329023001","Block 3001, Block Group 3, Census Tract 329.02, San Francisco County, California","175","50","0","0","103","0","9","13",
"1000000US060750329023002","Block 3002, Block Group 3, Census Tract 329.02, San Francisco County, California","165","56","0","1","103","0","4","1",
"1000000US060750329023003","Block 3003, Block Group 3, Census Tract 329.02, San Francisco County, California","215","42","0","0","152","0","5","16",
"1000000US060750329023004","Block 3004, Block Group 3, Census Tract 329.02, San Francisco County, California","134","40","0","0","80","0","5","9",
"1000000US060750329023005","Block 3005, Block Group 3, Census Tract 329.02, San Francisco County, California","160","56","2","0","88","0","2","12",
"1000000US060750329023006","Block 3006, Block Group 3, Census Tract 329.02, San Francisco County, California","151","25","0","1","102","0","7","16",
"1000000US060750329023007","Block 3007, Block Group 3, Census Tract 329.02, San Francisco County, California","156","41","0","0","101","0","4","10",
"1000000US060750329023008","Block 3008, Block Group 3, Census Tract 329.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750330011000","Block 1000, Block Group 1, Census Tract 330.01, San Francisco County, California","26","11","0","0","11","0","2","2",
"1000000US060750330011001","Block 1001, Block Group 1, Census Tract 330.01, San Francisco County, California","43","20","2","0","14","0","0","7",
"1000000US060750330011002","Block 1002, Block Group 1, Census Tract 330.01, San Francisco County, California","52","23","0","0","26","0","1","2",
"1000000US060750330011003","Block 1003, Block Group 1, Census Tract 330.01, San Francisco County, California","44","13","0","1","25","0","1","4",
"1000000US060750330011004","Block 1004, Block Group 1, Census Tract 330.01, San Francisco County, California","19","8","0","0","9","0","0","2",
"1000000US060750330011005","Block 1005, Block Group 1, Census Tract 330.01, San Francisco County, California","24","5","1","1","10","0","3","4",
"1000000US060750330011006","Block 1006, Block Group 1, Census Tract 330.01, San Francisco County, California","89","39","0","0","39","0","8","3",
"1000000US060750330011007","Block 1007, Block Group 1, Census Tract 330.01, San Francisco County, California","64","16","0","0","39","0","1","8",
"1000000US060750330011008","Block 1008, Block Group 1, Census Tract 330.01, San Francisco County, California","35","16","0","0","13","0","0","6",
"1000000US060750330011009","Block 1009, Block Group 1, Census Tract 330.01, San Francisco County, California","30","15","4","0","8","0","1","2",
"1000000US060750330011010","Block 1010, Block Group 1, Census Tract 330.01, San Francisco County, California","67","23","0","0","41","0","0","3",
"1000000US060750330011011","Block 1011, Block Group 1, Census Tract 330.01, San Francisco County, California","101","47","0","0","48","0","2","4",
"1000000US060750330011012","Block 1012, Block Group 1, Census Tract 330.01, San Francisco County, California","161","25","0","0","126","0","0","10",
"1000000US060750330011013","Block 1013, Block Group 1, Census Tract 330.01, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750330011014","Block 1014, Block Group 1, Census Tract 330.01, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750330011015","Block 1015, Block Group 1, Census Tract 330.01, San Francisco County, California","157","40","0","2","104","2","0","9",
"1000000US060750330011016","Block 1016, Block Group 1, Census Tract 330.01, San Francisco County, California","130","66","0","0","56","0","0","8",
"1000000US060750330011017","Block 1017, Block Group 1, Census Tract 330.01, San Francisco County, California","31","11","0","0","12","1","3","4",
"1000000US060750330011018","Block 1018, Block Group 1, Census Tract 330.01, San Francisco County, California","84","33","0","1","40","0","4","6",
"1000000US060750330011019","Block 1019, Block Group 1, Census Tract 330.01, San Francisco County, California","26","7","0","0","15","0","1","3",
"1000000US060750330011020","Block 1020, Block Group 1, Census Tract 330.01, San Francisco County, California","40","9","0","0","25","0","0","6",
"1000000US060750330011021","Block 1021, Block Group 1, Census Tract 330.01, San Francisco County, California","44","18","0","0","19","0","3","4",
"1000000US060750330012000","Block 2000, Block Group 2, Census Tract 330.01, San Francisco County, California","154","69","0","1","66","0","6","12",
"1000000US060750330012001","Block 2001, Block Group 2, Census Tract 330.01, San Francisco County, California","200","65","9","0","115","0","3","8",
"1000000US060750330012002","Block 2002, Block Group 2, Census Tract 330.01, San Francisco County, California","187","70","0","1","102","0","7","7",
"1000000US060750330012003","Block 2003, Block Group 2, Census Tract 330.01, San Francisco County, California","152","41","1","2","92","0","7","9",
"1000000US060750330012004","Block 2004, Block Group 2, Census Tract 330.01, San Francisco County, California","165","48","0","0","99","0","4","14",
"1000000US060750330012005","Block 2005, Block Group 2, Census Tract 330.01, San Francisco County, California","165","47","7","0","76","0","9","26",
"1000000US060750330012006","Block 2006, Block Group 2, Census Tract 330.01, San Francisco County, California","148","30","0","0","92","0","0","26",
"1000000US060750330012007","Block 2007, Block Group 2, Census Tract 330.01, San Francisco County, California","165","54","3","1","92","2","7","6",
"1000000US060750330012008","Block 2008, Block Group 2, Census Tract 330.01, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750330013000","Block 3000, Block Group 3, Census Tract 330.01, San Francisco County, California","155","45","0","0","87","0","5","18",
"1000000US060750330013001","Block 3001, Block Group 3, Census Tract 330.01, San Francisco County, California","157","55","5","0","81","1","4","11",
"1000000US060750330013002","Block 3002, Block Group 3, Census Tract 330.01, San Francisco County, California","172","65","2","0","96","1","2","6",
"1000000US060750330013003","Block 3003, Block Group 3, Census Tract 330.01, San Francisco County, California","161","48","0","0","98","0","4","11",
"1000000US060750330013004","Block 3004, Block Group 3, Census Tract 330.01, San Francisco County, California","137","55","3","0","47","0","17","15",
"1000000US060750330013005","Block 3005, Block Group 3, Census Tract 330.01, San Francisco County, California","168","50","0","2","100","3","8","5",
"1000000US060750330013006","Block 3006, Block Group 3, Census Tract 330.01, San Francisco County, California","179","57","0","0","112","0","3","7",
"1000000US060750330013007","Block 3007, Block Group 3, Census Tract 330.01, San Francisco County, California","161","52","0","0","91","0","10","8",
"1000000US060750330013008","Block 3008, Block Group 3, Census Tract 330.01, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750330021000","Block 1000, Block Group 1, Census Tract 330.02, San Francisco County, California","119","42","4","1","56","0","8","8",
"1000000US060750330021001","Block 1001, Block Group 1, Census Tract 330.02, San Francisco County, California","110","58","0","0","40","0","2","10",
"1000000US060750330021002","Block 1002, Block Group 1, Census Tract 330.02, San Francisco County, California","72","48","0","0","19","0","0","5",
"1000000US060750330021003","Block 1003, Block Group 1, Census Tract 330.02, San Francisco County, California","159","71","6","0","58","0","13","11",
"1000000US060750330021004","Block 1004, Block Group 1, Census Tract 330.02, San Francisco County, California","148","47","3","2","92","0","2","2",
"1000000US060750330021005","Block 1005, Block Group 1, Census Tract 330.02, San Francisco County, California","156","69","5","0","65","0","2","15",
"1000000US060750330021006","Block 1006, Block Group 1, Census Tract 330.02, San Francisco County, California","204","61","0","0","118","0","3","22",
"1000000US060750330021007","Block 1007, Block Group 1, Census Tract 330.02, San Francisco County, California","207","57","2","0","113","0","7","28",
"1000000US060750330021008","Block 1008, Block Group 1, Census Tract 330.02, San Francisco County, California","168","81","0","0","79","0","2","6",
"1000000US060750330022000","Block 2000, Block Group 2, Census Tract 330.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750330022001","Block 2001, Block Group 2, Census Tract 330.02, San Francisco County, California","160","51","0","2","96","0","3","8",
"1000000US060750330022002","Block 2002, Block Group 2, Census Tract 330.02, San Francisco County, California","151","58","0","0","63","0","13","17",
"1000000US060750330022003","Block 2003, Block Group 2, Census Tract 330.02, San Francisco County, California","123","51","4","0","58","0","2","8",
"1000000US060750330022004","Block 2004, Block Group 2, Census Tract 330.02, San Francisco County, California","165","70","1","0","72","0","12","10",
"1000000US060750330022005","Block 2005, Block Group 2, Census Tract 330.02, San Francisco County, California","69","21","4","0","38","0","0","6",
"1000000US060750330022006","Block 2006, Block Group 2, Census Tract 330.02, San Francisco County, California","163","52","0","0","76","0","6","29",
"1000000US060750330022007","Block 2007, Block Group 2, Census Tract 330.02, San Francisco County, California","126","59","3","0","59","0","3","2",
"1000000US060750330022008","Block 2008, Block Group 2, Census Tract 330.02, San Francisco County, California","216","69","5","0","130","0","5","7",
"1000000US060750330023000","Block 3000, Block Group 3, Census Tract 330.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750330023001","Block 3001, Block Group 3, Census Tract 330.02, San Francisco County, California","122","42","0","0","69","0","0","11",
"1000000US060750330023002","Block 3002, Block Group 3, Census Tract 330.02, San Francisco County, California","192","44","0","0","128","0","4","16",
"1000000US060750330023003","Block 3003, Block Group 3, Census Tract 330.02, San Francisco County, California","151","76","0","0","51","0","7","17",
"1000000US060750330023004","Block 3004, Block Group 3, Census Tract 330.02, San Francisco County, California","113","53","3","0","42","0","3","12",
"1000000US060750330023005","Block 3005, Block Group 3, Census Tract 330.02, San Francisco County, California","169","63","0","3","71","0","5","27",
"1000000US060750330023006","Block 3006, Block Group 3, Census Tract 330.02, San Francisco County, California","94","40","1","0","38","0","2","13",
"1000000US060750330023007","Block 3007, Block Group 3, Census Tract 330.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750330023008","Block 3008, Block Group 3, Census Tract 330.02, San Francisco County, California","95","19","2","0","43","0","3","28",
"1000000US060750330023009","Block 3009, Block Group 3, Census Tract 330.02, San Francisco County, California","79","32","0","2","41","0","3","1",
"1000000US060750330023010","Block 3010, Block Group 3, Census Tract 330.02, San Francisco County, California","162","54","2","0","86","0","0","20",
"1000000US060750330023011","Block 3011, Block Group 3, Census Tract 330.02, San Francisco County, California","17","9","0","0","3","0","3","2",
"1000000US060750330023012","Block 3012, Block Group 3, Census Tract 330.02, San Francisco County, California","81","37","2","0","41","0","0","1",
"1000000US060750330023013","Block 3013, Block Group 3, Census Tract 330.02, San Francisco County, California","74","40","0","1","18","0","0","15",
"1000000US060750330023014","Block 3014, Block Group 3, Census Tract 330.02, San Francisco County, California","71","35","0","0","27","0","0","9",
"1000000US060750330023015","Block 3015, Block Group 3, Census Tract 330.02, San Francisco County, California","85","34","7","1","33","0","0","10",
"1000000US060750331001000","Block 1000, Block Group 1, Census Tract 331, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750331001001","Block 1001, Block Group 1, Census Tract 331, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750331001002","Block 1002, Block Group 1, Census Tract 331, San Francisco County, California","81","23","0","0","51","0","0","7",
"1000000US060750331001003","Block 1003, Block Group 1, Census Tract 331, San Francisco County, California","52","25","0","0","25","0","0","2",
"1000000US060750331001004","Block 1004, Block Group 1, Census Tract 331, San Francisco County, California","52","27","0","0","19","0","1","5",
"1000000US060750331001005","Block 1005, Block Group 1, Census Tract 331, San Francisco County, California","49","25","0","0","20","0","0","4",
"1000000US060750331001006","Block 1006, Block Group 1, Census Tract 331, San Francisco County, California","53","32","0","0","13","0","2","6",
"1000000US060750331001007","Block 1007, Block Group 1, Census Tract 331, San Francisco County, California","86","31","0","0","45","0","0","10",
"1000000US060750331001008","Block 1008, Block Group 1, Census Tract 331, San Francisco County, California","75","32","0","0","40","0","2","1",
"1000000US060750331001009","Block 1009, Block Group 1, Census Tract 331, San Francisco County, California","63","23","0","0","36","0","0","4",
"1000000US060750331001010","Block 1010, Block Group 1, Census Tract 331, San Francisco County, California","59","17","0","0","40","0","1","1",
"1000000US060750331001011","Block 1011, Block Group 1, Census Tract 331, San Francisco County, California","57","35","0","0","20","0","0","2",
"1000000US060750331002000","Block 2000, Block Group 2, Census Tract 331, San Francisco County, California","75","43","1","4","16","1","6","4",
"1000000US060750331002001","Block 2001, Block Group 2, Census Tract 331, San Francisco County, California","110","55","0","0","47","0","6","2",
"1000000US060750331002002","Block 2002, Block Group 2, Census Tract 331, San Francisco County, California","49","26","6","0","12","0","0","5",
"1000000US060750331002003","Block 2003, Block Group 2, Census Tract 331, San Francisco County, California","49","18","1","1","28","0","0","1",
"1000000US060750331002004","Block 2004, Block Group 2, Census Tract 331, San Francisco County, California","61","25","0","0","34","0","0","2",
"1000000US060750331002005","Block 2005, Block Group 2, Census Tract 331, San Francisco County, California","116","47","2","0","59","0","0","8",
"1000000US060750331002006","Block 2006, Block Group 2, Census Tract 331, San Francisco County, California","115","52","0","0","59","0","0","4",
"1000000US060750331002007","Block 2007, Block Group 2, Census Tract 331, San Francisco County, California","114","38","0","0","74","0","0","2",
"1000000US060750331002008","Block 2008, Block Group 2, Census Tract 331, San Francisco County, California","130","31","1","0","92","1","2","3",
"1000000US060750331002009","Block 2009, Block Group 2, Census Tract 331, San Francisco County, California","83","19","0","0","55","0","1","8",
"1000000US060750331002010","Block 2010, Block Group 2, Census Tract 331, San Francisco County, California","79","21","0","0","53","0","1","4",
"1000000US060750331002011","Block 2011, Block Group 2, Census Tract 331, San Francisco County, California","83","30","1","0","45","0","0","7",
"1000000US060750331003000","Block 3000, Block Group 3, Census Tract 331, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750331003001","Block 3001, Block Group 3, Census Tract 331, San Francisco County, California","122","37","0","0","82","0","0","3",
"1000000US060750331003002","Block 3002, Block Group 3, Census Tract 331, San Francisco County, California","101","16","3","0","76","0","2","4",
"1000000US060750331003003","Block 3003, Block Group 3, Census Tract 331, San Francisco County, California","85","30","2","0","50","0","0","3",
"1000000US060750331003004","Block 3004, Block Group 3, Census Tract 331, San Francisco County, California","190","65","0","0","116","0","0","9",
"1000000US060750331003005","Block 3005, Block Group 3, Census Tract 331, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750331003006","Block 3006, Block Group 3, Census Tract 331, San Francisco County, California","78","23","0","1","40","0","2","12",
"1000000US060750331003007","Block 3007, Block Group 3, Census Tract 331, San Francisco County, California","172","60","2","0","97","0","0","13",
"1000000US060750331004000","Block 4000, Block Group 4, Census Tract 331, San Francisco County, California","131","43","0","0","77","0","2","9",
"1000000US060750331004001","Block 4001, Block Group 4, Census Tract 331, San Francisco County, California","139","38","0","0","90","0","3","8",
"1000000US060750331004002","Block 4002, Block Group 4, Census Tract 331, San Francisco County, California","46","10","0","1","32","0","1","2",
"1000000US060750331004003","Block 4003, Block Group 4, Census Tract 331, San Francisco County, California","39","16","2","0","15","0","4","2",
"1000000US060750331004004","Block 4004, Block Group 4, Census Tract 331, San Francisco County, California","48","15","0","0","26","0","1","6",
"1000000US060750331004005","Block 4005, Block Group 4, Census Tract 331, San Francisco County, California","12","3","1","0","1","0","0","7",
"1000000US060750331004006","Block 4006, Block Group 4, Census Tract 331, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750331004007","Block 4007, Block Group 4, Census Tract 331, San Francisco County, California","77","9","0","0","58","0","2","8",
"1000000US060750331004008","Block 4008, Block Group 4, Census Tract 331, San Francisco County, California","117","16","6","0","88","0","6","1",
"1000000US060750331004009","Block 4009, Block Group 4, Census Tract 331, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750331004010","Block 4010, Block Group 4, Census Tract 331, San Francisco County, California","100","42","0","0","49","0","2","7",
"1000000US060750331004011","Block 4011, Block Group 4, Census Tract 331, San Francisco County, California","116","40","2","0","63","0","0","11",
"1000000US060750331004012","Block 4012, Block Group 4, Census Tract 331, San Francisco County, California","87","26","2","3","52","0","1","3",
"1000000US060750331004013","Block 4013, Block Group 4, Census Tract 331, San Francisco County, California","36","13","0","0","22","0","0","1",
"1000000US060750331004014","Block 4014, Block Group 4, Census Tract 331, San Francisco County, California","56","14","0","0","37","0","0","5",
"1000000US060750331004015","Block 4015, Block Group 4, Census Tract 331, San Francisco County, California","52","19","1","0","27","0","1","4",
"1000000US060750331004016","Block 4016, Block Group 4, Census Tract 331, San Francisco County, California","55","20","0","0","31","0","1","3",
"1000000US060750331004017","Block 4017, Block Group 4, Census Tract 331, San Francisco County, California","91","41","0","0","42","0","2","6",
"1000000US060750331004018","Block 4018, Block Group 4, Census Tract 331, San Francisco County, California","96","26","0","0","60","0","5","5",
"1000000US060750331004019","Block 4019, Block Group 4, Census Tract 331, San Francisco County, California","142","23","0","0","109","0","1","9",
"1000000US060750331004020","Block 4020, Block Group 4, Census Tract 331, San Francisco County, California","90","21","2","0","58","0","0","9",
"1000000US060750331004021","Block 4021, Block Group 4, Census Tract 331, San Francisco County, California","56","22","0","0","27","0","0","7",
"1000000US060750332011000","Block 1000, Block Group 1, Census Tract 332.01, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750332011001","Block 1001, Block Group 1, Census Tract 332.01, San Francisco County, California","26","1","1","0","15","0","1","8",
"1000000US060750332011002","Block 1002, Block Group 1, Census Tract 332.01, San Francisco County, California","54","21","6","0","12","0","3","12",
"1000000US060750332011003","Block 1003, Block Group 1, Census Tract 332.01, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750332011004","Block 1004, Block Group 1, Census Tract 332.01, San Francisco County, California","42","17","9","2","2","0","10","2",
"1000000US060750332011005","Block 1005, Block Group 1, Census Tract 332.01, San Francisco County, California","10","7","2","1","0","0","0","0",
"1000000US060750332011006","Block 1006, Block Group 1, Census Tract 332.01, San Francisco County, California","1294","434","172","7","277","15","257","132",
"1000000US060750332011007","Block 1007, Block Group 1, Census Tract 332.01, San Francisco County, California","20","8","0","1","2","0","4","5",
"1000000US060750332011008","Block 1008, Block Group 1, Census Tract 332.01, San Francisco County, California","180","94","17","1","42","9","9","8",
"1000000US060750332011009","Block 1009, Block Group 1, Census Tract 332.01, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750332011010","Block 1010, Block Group 1, Census Tract 332.01, San Francisco County, California","103","36","20","1","29","2","11","4",
"1000000US060750332011011","Block 1011, Block Group 1, Census Tract 332.01, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750332011012","Block 1012, Block Group 1, Census Tract 332.01, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750332011013","Block 1013, Block Group 1, Census Tract 332.01, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750332031000","Block 1000, Block Group 1, Census Tract 332.03, San Francisco County, California","1013","327","100","3","345","1","153","84",
"1000000US060750332031001","Block 1001, Block Group 1, Census Tract 332.03, San Francisco County, California","17","1","1","2","1","0","0","12",
"1000000US060750332031002","Block 1002, Block Group 1, Census Tract 332.03, San Francisco County, California","174","53","21","1","48","4","26","21",
"1000000US060750332031003","Block 1003, Block Group 1, Census Tract 332.03, San Francisco County, California","964","328","69","1","384","2","82","98",
"1000000US060750332031004","Block 1004, Block Group 1, Census Tract 332.03, San Francisco County, California","226","61","0","1","141","0","4","19",
"1000000US060750332031005","Block 1005, Block Group 1, Census Tract 332.03, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750332031006","Block 1006, Block Group 1, Census Tract 332.03, San Francisco County, California","309","126","39","0","74","1","33","36",
"1000000US060750332032000","Block 2000, Block Group 2, Census Tract 332.03, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750332032001","Block 2001, Block Group 2, Census Tract 332.03, San Francisco County, California","89","31","11","1","23","0","5","18",
"1000000US060750332032002","Block 2002, Block Group 2, Census Tract 332.03, San Francisco County, California","150","47","20","6","46","5","8","18",
"1000000US060750332032003","Block 2003, Block Group 2, Census Tract 332.03, San Francisco County, California","96","35","3","4","20","3","17","14",
"1000000US060750332032004","Block 2004, Block Group 2, Census Tract 332.03, San Francisco County, California","153","55","14","0","39","0","20","25",
"1000000US060750332032005","Block 2005, Block Group 2, Census Tract 332.03, San Francisco County, California","150","44","14","1","41","2","27","21",
"1000000US060750332032006","Block 2006, Block Group 2, Census Tract 332.03, San Francisco County, California","201","81","39","0","42","0","18","21",
"1000000US060750332032007","Block 2007, Block Group 2, Census Tract 332.03, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750332032008","Block 2008, Block Group 2, Census Tract 332.03, San Francisco County, California","108","30","13","1","19","0","13","32",
"1000000US060750332032009","Block 2009, Block Group 2, Census Tract 332.03, San Francisco County, California","65","20","8","4","11","0","12","10",
"1000000US060750332032010","Block 2010, Block Group 2, Census Tract 332.03, San Francisco County, California","135","51","22","0","22","0","5","35",
"1000000US060750332032011","Block 2011, Block Group 2, Census Tract 332.03, San Francisco County, California","153","65","24","0","22","0","15","27",
"1000000US060750332041000","Block 1000, Block Group 1, Census Tract 332.04, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750332041001","Block 1001, Block Group 1, Census Tract 332.04, San Francisco County, California","30","2","3","2","7","0","1","15",
"1000000US060750332041002","Block 1002, Block Group 1, Census Tract 332.04, San Francisco County, California","68","29","7","0","12","0","13","7",
"1000000US060750332041003","Block 1003, Block Group 1, Census Tract 332.04, San Francisco County, California","148","42","8","0","45","0","25","28",
"1000000US060750332041004","Block 1004, Block Group 1, Census Tract 332.04, San Francisco County, California","161","48","9","7","53","0","23","21",
"1000000US060750332041005","Block 1005, Block Group 1, Census Tract 332.04, San Francisco County, California","33","11","4","0","11","0","3","4",
"1000000US060750332041006","Block 1006, Block Group 1, Census Tract 332.04, San Francisco County, California","32","3","3","0","9","2","1","14",
"1000000US060750332041007","Block 1007, Block Group 1, Census Tract 332.04, San Francisco County, California","54","10","0","1","17","1","2","23",
"1000000US060750332041008","Block 1008, Block Group 1, Census Tract 332.04, San Francisco County, California","155","52","18","1","51","0","6","27",
"1000000US060750332041009","Block 1009, Block Group 1, Census Tract 332.04, San Francisco County, California","140","50","15","2","37","0","10","26",
"1000000US060750332041010","Block 1010, Block Group 1, Census Tract 332.04, San Francisco County, California","175","60","9","7","33","0","31","35",
"1000000US060750332042000","Block 2000, Block Group 2, Census Tract 332.04, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750332042001","Block 2001, Block Group 2, Census Tract 332.04, San Francisco County, California","1394","546","138","9","486","0","113","102",
"1000000US060750332043000","Block 3000, Block Group 3, Census Tract 332.04, San Francisco County, California","60","21","6","0","20","0","7","6",
"1000000US060750332043001","Block 3001, Block Group 3, Census Tract 332.04, San Francisco County, California","33","6","9","2","0","0","14","2",
"1000000US060750332043002","Block 3002, Block Group 3, Census Tract 332.04, San Francisco County, California","107","37","2","1","44","1","10","12",
"1000000US060750332043003","Block 3003, Block Group 3, Census Tract 332.04, San Francisco County, California","123","35","18","0","49","0","13","8",
"1000000US060750332043004","Block 3004, Block Group 3, Census Tract 332.04, San Francisco County, California","90","19","11","4","24","0","15","17",
"1000000US060750332043005","Block 3005, Block Group 3, Census Tract 332.04, San Francisco County, California","162","50","35","0","36","2","27","12",
"1000000US060750332043006","Block 3006, Block Group 3, Census Tract 332.04, San Francisco County, California","655","217","46","7","266","1","62","56",
"1000000US060750332043007","Block 3007, Block Group 3, Census Tract 332.04, San Francisco County, California","219","75","23","4","37","1","41","38",
"1000000US060750351011000","Block 1000, Block Group 1, Census Tract 351.01, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750351011001","Block 1001, Block Group 1, Census Tract 351.01, San Francisco County, California","239","100","0","0","98","0","2","39",
"1000000US060750351011002","Block 1002, Block Group 1, Census Tract 351.01, San Francisco County, California","201","66","0","0","114","2","3","16",
"1000000US060750351011003","Block 1003, Block Group 1, Census Tract 351.01, San Francisco County, California","190","78","5","3","82","0","7","15",
"1000000US060750351011004","Block 1004, Block Group 1, Census Tract 351.01, San Francisco County, California","183","71","0","0","87","0","7","18",
"1000000US060750351011005","Block 1005, Block Group 1, Census Tract 351.01, San Francisco County, California","231","119","0","0","63","0","19","30",
"1000000US060750351011006","Block 1006, Block Group 1, Census Tract 351.01, San Francisco County, California","193","79","6","0","72","2","14","20",
"1000000US060750351012000","Block 2000, Block Group 2, Census Tract 351.01, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750351012001","Block 2001, Block Group 2, Census Tract 351.01, San Francisco County, California","199","72","2","1","98","0","13","13",
"1000000US060750351012002","Block 2002, Block Group 2, Census Tract 351.01, San Francisco County, California","208","86","5","1","93","0","3","20",
"1000000US060750351012003","Block 2003, Block Group 2, Census Tract 351.01, San Francisco County, California","156","55","0","0","80","0","6","15",
"1000000US060750351012004","Block 2004, Block Group 2, Census Tract 351.01, San Francisco County, California","223","99","3","4","90","0","8","19",
"1000000US060750351012005","Block 2005, Block Group 2, Census Tract 351.01, San Francisco County, California","250","83","12","2","122","0","13","18",
"1000000US060750351012006","Block 2006, Block Group 2, Census Tract 351.01, San Francisco County, California","142","54","0","1","59","1","5","22",
"1000000US060750351013000","Block 3000, Block Group 3, Census Tract 351.01, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750351013001","Block 3001, Block Group 3, Census Tract 351.01, San Francisco County, California","180","79","1","0","87","0","3","10",
"1000000US060750351013002","Block 3002, Block Group 3, Census Tract 351.01, San Francisco County, California","192","95","0","0","80","0","0","17",
"1000000US060750351013003","Block 3003, Block Group 3, Census Tract 351.01, San Francisco County, California","210","86","3","0","101","0","7","13",
"1000000US060750351013004","Block 3004, Block Group 3, Census Tract 351.01, San Francisco County, California","166","63","0","2","83","1","8","9",
"1000000US060750351013005","Block 3005, Block Group 3, Census Tract 351.01, San Francisco County, California","209","90","8","0","81","0","11","19",
"1000000US060750351013006","Block 3006, Block Group 3, Census Tract 351.01, San Francisco County, California","179","71","1","0","85","1","5","16",
"1000000US060750351021000","Block 1000, Block Group 1, Census Tract 351.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750351021001","Block 1001, Block Group 1, Census Tract 351.02, San Francisco County, California","154","65","6","0","79","0","2","2",
"1000000US060750351021002","Block 1002, Block Group 1, Census Tract 351.02, San Francisco County, California","156","32","1","0","104","0","6","13",
"1000000US060750351021003","Block 1003, Block Group 1, Census Tract 351.02, San Francisco County, California","85","29","2","0","36","0","6","12",
"1000000US060750351021004","Block 1004, Block Group 1, Census Tract 351.02, San Francisco County, California","158","54","1","0","87","0","8","8",
"1000000US060750351021005","Block 1005, Block Group 1, Census Tract 351.02, San Francisco County, California","191","45","8","0","109","0","1","28",
"1000000US060750351021006","Block 1006, Block Group 1, Census Tract 351.02, San Francisco County, California","66","27","1","0","28","1","0","9",
"1000000US060750351022000","Block 2000, Block Group 2, Census Tract 351.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750351022001","Block 2001, Block Group 2, Census Tract 351.02, San Francisco County, California","157","47","0","0","95","2","1","12",
