"GEO_ID","NAME","P1_001N",
"Geography","Geographic Area Name"," !!Total",
"1000000US060750607021031","Block 1031, Block Group 1, Census Tract 607.02, San Francisco County, California","6",
"1000000US060750607021032","Block 1032, Block Group 1, Census Tract 607.02, San Francisco County, California","0",
"1000000US060750607021033","Block 1033, Block Group 1, Census Tract 607.02, San Francisco County, California","193",
"1000000US060750607021034","Block 1034, Block Group 1, Census Tract 607.02, San Francisco County, California","0",
"1000000US060750607031000","Block 1000, Block Group 1, Census Tract 607.03, San Francisco County, California","1018",
"1000000US060750607031001","Block 1001, Block Group 1, Census Tract 607.03, San Francisco County, California","762",
"1000000US060750607031002","Block 1002, Block Group 1, Census Tract 607.03, San Francisco County, California","24",
"1000000US060750607032000","Block 2000, Block Group 2, Census Tract 607.03, San Francisco County, California","0",
"1000000US060750607032001","Block 2001, Block Group 2, Census Tract 607.03, San Francisco County, California","1047",
"1000000US060750607032002","Block 2002, Block Group 2, Census Tract 607.03, San Francisco County, California","741",
"1000000US060750607033000","Block 3000, Block Group 3, Census Tract 607.03, San Francisco County, California","338",
"1000000US060750607033001","Block 3001, Block Group 3, Census Tract 607.03, San Francisco County, California","180",
"1000000US060750607033002","Block 3002, Block Group 3, Census Tract 607.03, San Francisco County, California","17",
"1000000US060750607033003","Block 3003, Block Group 3, Census Tract 607.03, San Francisco County, California","882",
"1000000US060750607033004","Block 3004, Block Group 3, Census Tract 607.03, San Francisco County, California","671",
"1000000US060750607033005","Block 3005, Block Group 3, Census Tract 607.03, San Francisco County, California","0",
"1000000US060750607033006","Block 3006, Block Group 3, Census Tract 607.03, San Francisco County, California","0",
"1000000US060750607033007","Block 3007, Block Group 3, Census Tract 607.03, San Francisco County, California","0",
"1000000US060750610001000","Block 1000, Block Group 1, Census Tract 610, San Francisco County, California","238",
"1000000US060750610001001","Block 1001, Block Group 1, Census Tract 610, San Francisco County, California","208",
"1000000US060750610001002","Block 1002, Block Group 1, Census Tract 610, San Francisco County, California","0",
"1000000US060750610001003","Block 1003, Block Group 1, Census Tract 610, San Francisco County, California","105",
"1000000US060750610001004","Block 1004, Block Group 1, Census Tract 610, San Francisco County, California","163",
"1000000US060750610001005","Block 1005, Block Group 1, Census Tract 610, San Francisco County, California","22",
"1000000US060750610001006","Block 1006, Block Group 1, Census Tract 610, San Francisco County, California","41",
"1000000US060750610001007","Block 1007, Block Group 1, Census Tract 610, San Francisco County, California","0",
"1000000US060750610001008","Block 1008, Block Group 1, Census Tract 610, San Francisco County, California","0",
"1000000US060750610001009","Block 1009, Block Group 1, Census Tract 610, San Francisco County, California","75",
"1000000US060750610001010","Block 1010, Block Group 1, Census Tract 610, San Francisco County, California","108",
"1000000US060750610001011","Block 1011, Block Group 1, Census Tract 610, San Francisco County, California","109",
"1000000US060750610001012","Block 1012, Block Group 1, Census Tract 610, San Francisco County, California","257",
"1000000US060750610001013","Block 1013, Block Group 1, Census Tract 610, San Francisco County, California","281",
"1000000US060750610001014","Block 1014, Block Group 1, Census Tract 610, San Francisco County, California","104",
"1000000US060750610001015","Block 1015, Block Group 1, Census Tract 610, San Francisco County, California","93",
"1000000US060750610001016","Block 1016, Block Group 1, Census Tract 610, San Francisco County, California","82",
"1000000US060750610002000","Block 2000, Block Group 2, Census Tract 610, San Francisco County, California","22",
"1000000US060750610002001","Block 2001, Block Group 2, Census Tract 610, San Francisco County, California","69",
"1000000US060750610002002","Block 2002, Block Group 2, Census Tract 610, San Francisco County, California","689",
"1000000US060750610002003","Block 2003, Block Group 2, Census Tract 610, San Francisco County, California","160",
"1000000US060750610002004","Block 2004, Block Group 2, Census Tract 610, San Francisco County, California","0",
"1000000US060750610002005","Block 2005, Block Group 2, Census Tract 610, San Francisco County, California","85",
"1000000US060750610002006","Block 2006, Block Group 2, Census Tract 610, San Francisco County, California","93",
"1000000US060750610002007","Block 2007, Block Group 2, Census Tract 610, San Francisco County, California","392",
"1000000US060750610002008","Block 2008, Block Group 2, Census Tract 610, San Francisco County, California","82",
"1000000US060750610002009","Block 2009, Block Group 2, Census Tract 610, San Francisco County, California","0",
"1000000US060750610002010","Block 2010, Block Group 2, Census Tract 610, San Francisco County, California","0",
"1000000US060750610002011","Block 2011, Block Group 2, Census Tract 610, San Francisco County, California","19",
"1000000US060750610003000","Block 3000, Block Group 3, Census Tract 610, San Francisco County, California","21",
"1000000US060750610003001","Block 3001, Block Group 3, Census Tract 610, San Francisco County, California","0",
"1000000US060750610003002","Block 3002, Block Group 3, Census Tract 610, San Francisco County, California","224",
"1000000US060750610003003","Block 3003, Block Group 3, Census Tract 610, San Francisco County, California","0",
"1000000US060750610003004","Block 3004, Block Group 3, Census Tract 610, San Francisco County, California","0",
"1000000US060750610003005","Block 3005, Block Group 3, Census Tract 610, San Francisco County, California","0",
"1000000US060750610003006","Block 3006, Block Group 3, Census Tract 610, San Francisco County, California","0",
"1000000US060750610003007","Block 3007, Block Group 3, Census Tract 610, San Francisco County, California","0",
"1000000US060750610003008","Block 3008, Block Group 3, Census Tract 610, San Francisco County, California","1018",
"1000000US060750610003009","Block 3009, Block Group 3, Census Tract 610, San Francisco County, California","98",
"1000000US060750610003010","Block 3010, Block Group 3, Census Tract 610, San Francisco County, California","66",
"1000000US060750610003011","Block 3011, Block Group 3, Census Tract 610, San Francisco County, California","120",
"1000000US060750610003012","Block 3012, Block Group 3, Census Tract 610, San Francisco County, California","0",
"1000000US060750610003013","Block 3013, Block Group 3, Census Tract 610, San Francisco County, California","0",
"1000000US060750610003014","Block 3014, Block Group 3, Census Tract 610, San Francisco County, California","0",
"1000000US060750611011000","Block 1000, Block Group 1, Census Tract 611.01, San Francisco County, California","374",
"1000000US060750611011001","Block 1001, Block Group 1, Census Tract 611.01, San Francisco County, California","61",
"1000000US060750611011002","Block 1002, Block Group 1, Census Tract 611.01, San Francisco County, California","125",
"1000000US060750611011003","Block 1003, Block Group 1, Census Tract 611.01, San Francisco County, California","41",
"1000000US060750611011004","Block 1004, Block Group 1, Census Tract 611.01, San Francisco County, California","118",
"1000000US060750611011005","Block 1005, Block Group 1, Census Tract 611.01, San Francisco County, California","248",
"1000000US060750611011006","Block 1006, Block Group 1, Census Tract 611.01, San Francisco County, California","16",
"1000000US060750611011007","Block 1007, Block Group 1, Census Tract 611.01, San Francisco County, California","154",
"1000000US060750611012000","Block 2000, Block Group 2, Census Tract 611.01, San Francisco County, California","17",
"1000000US060750611012001","Block 2001, Block Group 2, Census Tract 611.01, San Francisco County, California","0",
"1000000US060750611012002","Block 2002, Block Group 2, Census Tract 611.01, San Francisco County, California","53",
"1000000US060750611012003","Block 2003, Block Group 2, Census Tract 611.01, San Francisco County, California","0",
"1000000US060750611012004","Block 2004, Block Group 2, Census Tract 611.01, San Francisco County, California","155",
"1000000US060750611012005","Block 2005, Block Group 2, Census Tract 611.01, San Francisco County, California","94",
"1000000US060750611012006","Block 2006, Block Group 2, Census Tract 611.01, San Francisco County, California","0",
"1000000US060750611012007","Block 2007, Block Group 2, Census Tract 611.01, San Francisco County, California","12",
"1000000US060750611012008","Block 2008, Block Group 2, Census Tract 611.01, San Francisco County, California","0",
"1000000US060750611012009","Block 2009, Block Group 2, Census Tract 611.01, San Francisco County, California","0",
"1000000US060750611012010","Block 2010, Block Group 2, Census Tract 611.01, San Francisco County, California","0",
"1000000US060750611012011","Block 2011, Block Group 2, Census Tract 611.01, San Francisco County, California","0",
"1000000US060750611012012","Block 2012, Block Group 2, Census Tract 611.01, San Francisco County, California","4",
"1000000US060750611012013","Block 2013, Block Group 2, Census Tract 611.01, San Francisco County, California","0",
"1000000US060750611012014","Block 2014, Block Group 2, Census Tract 611.01, San Francisco County, California","0",
"1000000US060750611012015","Block 2015, Block Group 2, Census Tract 611.01, San Francisco County, California","28",
"1000000US060750611012016","Block 2016, Block Group 2, Census Tract 611.01, San Francisco County, California","83",
"1000000US060750611012017","Block 2017, Block Group 2, Census Tract 611.01, San Francisco County, California","341",
"1000000US060750611012018","Block 2018, Block Group 2, Census Tract 611.01, San Francisco County, California","0",
"1000000US060750611012019","Block 2019, Block Group 2, Census Tract 611.01, San Francisco County, California","0",
"1000000US060750611012020","Block 2020, Block Group 2, Census Tract 611.01, San Francisco County, California","13",
"1000000US060750611012021","Block 2021, Block Group 2, Census Tract 611.01, San Francisco County, California","0",
"1000000US060750611012022","Block 2022, Block Group 2, Census Tract 611.01, San Francisco County, California","10",
"1000000US060750611012023","Block 2023, Block Group 2, Census Tract 611.01, San Francisco County, California","14",
"1000000US060750611012024","Block 2024, Block Group 2, Census Tract 611.01, San Francisco County, California","0",
"1000000US060750611012025","Block 2025, Block Group 2, Census Tract 611.01, San Francisco County, California","47",
"1000000US060750611021000","Block 1000, Block Group 1, Census Tract 611.02, San Francisco County, California","645",
"1000000US060750611022000","Block 2000, Block Group 2, Census Tract 611.02, San Francisco County, California","21",
"1000000US060750611022001","Block 2001, Block Group 2, Census Tract 611.02, San Francisco County, California","47",
"1000000US060750611022002","Block 2002, Block Group 2, Census Tract 611.02, San Francisco County, California","89",
"1000000US060750611022003","Block 2003, Block Group 2, Census Tract 611.02, San Francisco County, California","712",
"1000000US060750611022004","Block 2004, Block Group 2, Census Tract 611.02, San Francisco County, California","214",
"1000000US060750611022005","Block 2005, Block Group 2, Census Tract 611.02, San Francisco County, California","184",
"1000000US060750611022006","Block 2006, Block Group 2, Census Tract 611.02, San Francisco County, California","174",
"1000000US060750611022007","Block 2007, Block Group 2, Census Tract 611.02, San Francisco County, California","357",
"1000000US060750612001000","Block 1000, Block Group 1, Census Tract 612, San Francisco County, California","14",
"1000000US060750612001001","Block 1001, Block Group 1, Census Tract 612, San Francisco County, California","0",
"1000000US060750612001002","Block 1002, Block Group 1, Census Tract 612, San Francisco County, California","85",
"1000000US060750612001003","Block 1003, Block Group 1, Census Tract 612, San Francisco County, California","31",
"1000000US060750612001004","Block 1004, Block Group 1, Census Tract 612, San Francisco County, California","0",
"1000000US060750612001005","Block 1005, Block Group 1, Census Tract 612, San Francisco County, California","134",
"1000000US060750612001006","Block 1006, Block Group 1, Census Tract 612, San Francisco County, California","169",
"1000000US060750612001007","Block 1007, Block Group 1, Census Tract 612, San Francisco County, California","152",
"1000000US060750612001008","Block 1008, Block Group 1, Census Tract 612, San Francisco County, California","156",
"1000000US060750612001009","Block 1009, Block Group 1, Census Tract 612, San Francisco County, California","70",
"1000000US060750612001010","Block 1010, Block Group 1, Census Tract 612, San Francisco County, California","91",
"1000000US060750612001011","Block 1011, Block Group 1, Census Tract 612, San Francisco County, California","158",
"1000000US060750612001012","Block 1012, Block Group 1, Census Tract 612, San Francisco County, California","0",
"1000000US060750612001013","Block 1013, Block Group 1, Census Tract 612, San Francisco County, California","10",
"1000000US060750612001014","Block 1014, Block Group 1, Census Tract 612, San Francisco County, California","139",
"1000000US060750612001015","Block 1015, Block Group 1, Census Tract 612, San Francisco County, California","19",
"1000000US060750612001016","Block 1016, Block Group 1, Census Tract 612, San Francisco County, California","200",
"1000000US060750612002000","Block 2000, Block Group 2, Census Tract 612, San Francisco County, California","126",
"1000000US060750612002001","Block 2001, Block Group 2, Census Tract 612, San Francisco County, California","341",
"1000000US060750612002002","Block 2002, Block Group 2, Census Tract 612, San Francisco County, California","230",
"1000000US060750612002003","Block 2003, Block Group 2, Census Tract 612, San Francisco County, California","308",
"1000000US060750612002004","Block 2004, Block Group 2, Census Tract 612, San Francisco County, California","124",
"1000000US060750612002005","Block 2005, Block Group 2, Census Tract 612, San Francisco County, California","58",
"1000000US060750612002006","Block 2006, Block Group 2, Census Tract 612, San Francisco County, California","52",
"1000000US060750612002007","Block 2007, Block Group 2, Census Tract 612, San Francisco County, California","15",
"1000000US060750612003000","Block 3000, Block Group 3, Census Tract 612, San Francisco County, California","219",
"1000000US060750612003001","Block 3001, Block Group 3, Census Tract 612, San Francisco County, California","219",
"1000000US060750612003002","Block 3002, Block Group 3, Census Tract 612, San Francisco County, California","33",
"1000000US060750612003003","Block 3003, Block Group 3, Census Tract 612, San Francisco County, California","79",
"1000000US060750612003004","Block 3004, Block Group 3, Census Tract 612, San Francisco County, California","81",
"1000000US060750612003005","Block 3005, Block Group 3, Census Tract 612, San Francisco County, California","268",
"1000000US060750612003006","Block 3006, Block Group 3, Census Tract 612, San Francisco County, California","178",
"1000000US060750612003007","Block 3007, Block Group 3, Census Tract 612, San Francisco County, California","229",
"1000000US060750612003008","Block 3008, Block Group 3, Census Tract 612, San Francisco County, California","178",
"1000000US060750614011000","Block 1000, Block Group 1, Census Tract 614.01, San Francisco County, California","388",
"1000000US060750614011001","Block 1001, Block Group 1, Census Tract 614.01, San Francisco County, California","87",
"1000000US060750614011002","Block 1002, Block Group 1, Census Tract 614.01, San Francisco County, California","150",
"1000000US060750614011003","Block 1003, Block Group 1, Census Tract 614.01, San Francisco County, California","0",
"1000000US060750614011004","Block 1004, Block Group 1, Census Tract 614.01, San Francisco County, California","0",
"1000000US060750614011005","Block 1005, Block Group 1, Census Tract 614.01, San Francisco County, California","342",
"1000000US060750614011006","Block 1006, Block Group 1, Census Tract 614.01, San Francisco County, California","37",
"1000000US060750614011007","Block 1007, Block Group 1, Census Tract 614.01, San Francisco County, California","136",
"1000000US060750614011008","Block 1008, Block Group 1, Census Tract 614.01, San Francisco County, California","58",
"1000000US060750614011009","Block 1009, Block Group 1, Census Tract 614.01, San Francisco County, California","61",
"1000000US060750614012000","Block 2000, Block Group 2, Census Tract 614.01, San Francisco County, California","132",
"1000000US060750614012001","Block 2001, Block Group 2, Census Tract 614.01, San Francisco County, California","214",
"1000000US060750614012002","Block 2002, Block Group 2, Census Tract 614.01, San Francisco County, California","0",
"1000000US060750614012003","Block 2003, Block Group 2, Census Tract 614.01, San Francisco County, California","0",
"1000000US060750614012004","Block 2004, Block Group 2, Census Tract 614.01, San Francisco County, California","146",
"1000000US060750614012005","Block 2005, Block Group 2, Census Tract 614.01, San Francisco County, California","140",
"1000000US060750614012006","Block 2006, Block Group 2, Census Tract 614.01, San Francisco County, California","89",
"1000000US060750614012007","Block 2007, Block Group 2, Census Tract 614.01, San Francisco County, California","133",
"1000000US060750614012008","Block 2008, Block Group 2, Census Tract 614.01, San Francisco County, California","62",
"1000000US060750614013000","Block 3000, Block Group 3, Census Tract 614.01, San Francisco County, California","129",
"1000000US060750614013001","Block 3001, Block Group 3, Census Tract 614.01, San Francisco County, California","194",
"1000000US060750614013002","Block 3002, Block Group 3, Census Tract 614.01, San Francisco County, California","0",
"1000000US060750614013003","Block 3003, Block Group 3, Census Tract 614.01, San Francisco County, California","223",
"1000000US060750614013004","Block 3004, Block Group 3, Census Tract 614.01, San Francisco County, California","256",
"1000000US060750614013005","Block 3005, Block Group 3, Census Tract 614.01, San Francisco County, California","225",
"1000000US060750614013006","Block 3006, Block Group 3, Census Tract 614.01, San Francisco County, California","0",
"1000000US060750614013007","Block 3007, Block Group 3, Census Tract 614.01, San Francisco County, California","134",
"1000000US060750614021000","Block 1000, Block Group 1, Census Tract 614.02, San Francisco County, California","200",
"1000000US060750614021001","Block 1001, Block Group 1, Census Tract 614.02, San Francisco County, California","256",
"1000000US060750614021002","Block 1002, Block Group 1, Census Tract 614.02, San Francisco County, California","295",
"1000000US060750614021003","Block 1003, Block Group 1, Census Tract 614.02, San Francisco County, California","130",
"1000000US060750614021004","Block 1004, Block Group 1, Census Tract 614.02, San Francisco County, California","294",
"1000000US060750614021005","Block 1005, Block Group 1, Census Tract 614.02, San Francisco County, California","174",
"1000000US060750614022000","Block 2000, Block Group 2, Census Tract 614.02, San Francisco County, California","45",
"1000000US060750614022001","Block 2001, Block Group 2, Census Tract 614.02, San Francisco County, California","725",
"1000000US060750614022002","Block 2002, Block Group 2, Census Tract 614.02, San Francisco County, California","42",
"1000000US060750614022003","Block 2003, Block Group 2, Census Tract 614.02, San Francisco County, California","339",
"1000000US060750614022004","Block 2004, Block Group 2, Census Tract 614.02, San Francisco County, California","45",
"1000000US060750615011000","Block 1000, Block Group 1, Census Tract 615.01, San Francisco County, California","0",
"1000000US060750615011001","Block 1001, Block Group 1, Census Tract 615.01, San Francisco County, California","12",
"1000000US060750615011002","Block 1002, Block Group 1, Census Tract 615.01, San Francisco County, California","0",
"1000000US060750615011003","Block 1003, Block Group 1, Census Tract 615.01, San Francisco County, California","71",
"1000000US060750615011004","Block 1004, Block Group 1, Census Tract 615.01, San Francisco County, California","0",
"1000000US060750615011005","Block 1005, Block Group 1, Census Tract 615.01, San Francisco County, California","687",
"1000000US060750615011006","Block 1006, Block Group 1, Census Tract 615.01, San Francisco County, California","12",
"1000000US060750615011007","Block 1007, Block Group 1, Census Tract 615.01, San Francisco County, California","13",
"1000000US060750615011008","Block 1008, Block Group 1, Census Tract 615.01, San Francisco County, California","14",
"1000000US060750615011009","Block 1009, Block Group 1, Census Tract 615.01, San Francisco County, California","0",
"1000000US060750615011010","Block 1010, Block Group 1, Census Tract 615.01, San Francisco County, California","0",
"1000000US060750615011011","Block 1011, Block Group 1, Census Tract 615.01, San Francisco County, California","0",
"1000000US060750615011012","Block 1012, Block Group 1, Census Tract 615.01, San Francisco County, California","0",
"1000000US060750615011013","Block 1013, Block Group 1, Census Tract 615.01, San Francisco County, California","0",
"1000000US060750615011014","Block 1014, Block Group 1, Census Tract 615.01, San Francisco County, California","0",
"1000000US060750615012000","Block 2000, Block Group 2, Census Tract 615.01, San Francisco County, California","15",
"1000000US060750615012001","Block 2001, Block Group 2, Census Tract 615.01, San Francisco County, California","0",
"1000000US060750615012002","Block 2002, Block Group 2, Census Tract 615.01, San Francisco County, California","0",
"1000000US060750615012003","Block 2003, Block Group 2, Census Tract 615.01, San Francisco County, California","109",
"1000000US060750615012004","Block 2004, Block Group 2, Census Tract 615.01, San Francisco County, California","1",
"1000000US060750615012005","Block 2005, Block Group 2, Census Tract 615.01, San Francisco County, California","135",
"1000000US060750615012006","Block 2006, Block Group 2, Census Tract 615.01, San Francisco County, California","258",
"1000000US060750615013000","Block 3000, Block Group 3, Census Tract 615.01, San Francisco County, California","2",
"1000000US060750615013001","Block 3001, Block Group 3, Census Tract 615.01, San Francisco County, California","0",
"1000000US060750615013002","Block 3002, Block Group 3, Census Tract 615.01, San Francisco County, California","2",
"1000000US060750615013003","Block 3003, Block Group 3, Census Tract 615.01, San Francisco County, California","0",
"1000000US060750615013004","Block 3004, Block Group 3, Census Tract 615.01, San Francisco County, California","0",
"1000000US060750615013005","Block 3005, Block Group 3, Census Tract 615.01, San Francisco County, California","0",
"1000000US060750615013006","Block 3006, Block Group 3, Census Tract 615.01, San Francisco County, California","642",
"1000000US060750615013007","Block 3007, Block Group 3, Census Tract 615.01, San Francisco County, California","133",
"1000000US060750615013008","Block 3008, Block Group 3, Census Tract 615.01, San Francisco County, California","0",
"1000000US060750615013009","Block 3009, Block Group 3, Census Tract 615.01, San Francisco County, California","0",
"1000000US060750615021000","Block 1000, Block Group 1, Census Tract 615.02, San Francisco County, California","1280",
"1000000US060750615021001","Block 1001, Block Group 1, Census Tract 615.02, San Francisco County, California","172",
"1000000US060750615022000","Block 2000, Block Group 2, Census Tract 615.02, San Francisco County, California","315",
"1000000US060750615022001","Block 2001, Block Group 2, Census Tract 615.02, San Francisco County, California","116",
"1000000US060750615022002","Block 2002, Block Group 2, Census Tract 615.02, San Francisco County, California","28",
"1000000US060750615022003","Block 2003, Block Group 2, Census Tract 615.02, San Francisco County, California","98",
"1000000US060750615022004","Block 2004, Block Group 2, Census Tract 615.02, San Francisco County, California","76",
"1000000US060750615022005","Block 2005, Block Group 2, Census Tract 615.02, San Francisco County, California","15",
"1000000US060750615022006","Block 2006, Block Group 2, Census Tract 615.02, San Francisco County, California","76",
"1000000US060750615022007","Block 2007, Block Group 2, Census Tract 615.02, San Francisco County, California","19",
"1000000US060750615022008","Block 2008, Block Group 2, Census Tract 615.02, San Francisco County, California","11",
"1000000US060750615022009","Block 2009, Block Group 2, Census Tract 615.02, San Francisco County, California","41",
"1000000US060750615022010","Block 2010, Block Group 2, Census Tract 615.02, San Francisco County, California","167",
"1000000US060750615022011","Block 2011, Block Group 2, Census Tract 615.02, San Francisco County, California","40",
"1000000US060750615031000","Block 1000, Block Group 1, Census Tract 615.03, San Francisco County, California","545",
"1000000US060750615031001","Block 1001, Block Group 1, Census Tract 615.03, San Francisco County, California","16",
"1000000US060750615031002","Block 1002, Block Group 1, Census Tract 615.03, San Francisco County, California","557",
"1000000US060750615031003","Block 1003, Block Group 1, Census Tract 615.03, San Francisco County, California","509",
"1000000US060750615031004","Block 1004, Block Group 1, Census Tract 615.03, San Francisco County, California","383",
"1000000US060750615031005","Block 1005, Block Group 1, Census Tract 615.03, San Francisco County, California","0",
"1000000US060750615031006","Block 1006, Block Group 1, Census Tract 615.03, San Francisco County, California","0",
"1000000US060750615032000","Block 2000, Block Group 2, Census Tract 615.03, San Francisco County, California","686",
"1000000US060750615032001","Block 2001, Block Group 2, Census Tract 615.03, San Francisco County, California","288",
"1000000US060750615032002","Block 2002, Block Group 2, Census Tract 615.03, San Francisco County, California","0",
"1000000US060750615033000","Block 3000, Block Group 3, Census Tract 615.03, San Francisco County, California","210",
"1000000US060750615033001","Block 3001, Block Group 3, Census Tract 615.03, San Francisco County, California","845",
"1000000US060750615041000","Block 1000, Block Group 1, Census Tract 615.04, San Francisco County, California","1019",
"1000000US060750615041001","Block 1001, Block Group 1, Census Tract 615.04, San Francisco County, California","275",
"1000000US060750615042000","Block 2000, Block Group 2, Census Tract 615.04, San Francisco County, California","952",
"1000000US060750615051000","Block 1000, Block Group 1, Census Tract 615.05, San Francisco County, California","1051",
"1000000US060750615061000","Block 1000, Block Group 1, Census Tract 615.06, San Francisco County, California","96",
"1000000US060750615061001","Block 1001, Block Group 1, Census Tract 615.06, San Francisco County, California","429",
"1000000US060750615061002","Block 1002, Block Group 1, Census Tract 615.06, San Francisco County, California","393",
"1000000US060750615061003","Block 1003, Block Group 1, Census Tract 615.06, San Francisco County, California","1065",
"1000000US060750615061004","Block 1004, Block Group 1, Census Tract 615.06, San Francisco County, California","0",
"1000000US060750615062000","Block 2000, Block Group 2, Census Tract 615.06, San Francisco County, California","1172",
"1000000US060750615063000","Block 3000, Block Group 3, Census Tract 615.06, San Francisco County, California","1297",
"1000000US060750615071000","Block 1000, Block Group 1, Census Tract 615.07, San Francisco County, California","0",
"1000000US060750615071001","Block 1001, Block Group 1, Census Tract 615.07, San Francisco County, California","0",
"1000000US060750615071002","Block 1002, Block Group 1, Census Tract 615.07, San Francisco County, California","81",
"1000000US060750615071003","Block 1003, Block Group 1, Census Tract 615.07, San Francisco County, California","1",
"1000000US060750615071004","Block 1004, Block Group 1, Census Tract 615.07, San Francisco County, California","408",
"1000000US060750615071005","Block 1005, Block Group 1, Census Tract 615.07, San Francisco County, California","29",
"1000000US060750615071006","Block 1006, Block Group 1, Census Tract 615.07, San Francisco County, California","15",
"1000000US060750615071007","Block 1007, Block Group 1, Census Tract 615.07, San Francisco County, California","89",
"1000000US060750615071008","Block 1008, Block Group 1, Census Tract 615.07, San Francisco County, California","34",
"1000000US060750615071009","Block 1009, Block Group 1, Census Tract 615.07, San Francisco County, California","3",
"1000000US060750615071010","Block 1010, Block Group 1, Census Tract 615.07, San Francisco County, California","21",
"1000000US060750615071011","Block 1011, Block Group 1, Census Tract 615.07, San Francisco County, California","28",
"1000000US060750615071012","Block 1012, Block Group 1, Census Tract 615.07, San Francisco County, California","12",
"1000000US060750615071013","Block 1013, Block Group 1, Census Tract 615.07, San Francisco County, California","12",
"1000000US060750615071014","Block 1014, Block Group 1, Census Tract 615.07, San Francisco County, California","1005",
"1000000US060750615072000","Block 2000, Block Group 2, Census Tract 615.07, San Francisco County, California","0",
"1000000US060750615072001","Block 2001, Block Group 2, Census Tract 615.07, San Francisco County, California","0",
"1000000US060750615081000","Block 1000, Block Group 1, Census Tract 615.08, San Francisco County, California","0",
"1000000US060750615081001","Block 1001, Block Group 1, Census Tract 615.08, San Francisco County, California","0",
"1000000US060750615081002","Block 1002, Block Group 1, Census Tract 615.08, San Francisco County, California","250",
"1000000US060750615081003","Block 1003, Block Group 1, Census Tract 615.08, San Francisco County, California","271",
"1000000US060750615082000","Block 2000, Block Group 2, Census Tract 615.08, San Francisco County, California","210",
"1000000US060750615082001","Block 2001, Block Group 2, Census Tract 615.08, San Francisco County, California","495",
"1000000US060750615082002","Block 2002, Block Group 2, Census Tract 615.08, San Francisco County, California","183",
"1000000US060750615082003","Block 2003, Block Group 2, Census Tract 615.08, San Francisco County, California","508",
"1000000US060750615083000","Block 3000, Block Group 3, Census Tract 615.08, San Francisco County, California","78",
"1000000US060750615083001","Block 3001, Block Group 3, Census Tract 615.08, San Francisco County, California","512",
"1000000US060759802001000","Block 1000, Block Group 1, Census Tract 9802, San Francisco County, California","0",
"1000000US060759802001001","Block 1001, Block Group 1, Census Tract 9802, San Francisco County, California","0",
"1000000US060759802001002","Block 1002, Block Group 1, Census Tract 9802, San Francisco County, California","0",
"1000000US060759802001003","Block 1003, Block Group 1, Census Tract 9802, San Francisco County, California","79",
"1000000US060759802001004","Block 1004, Block Group 1, Census Tract 9802, San Francisco County, California","0",
"1000000US060759803001000","Block 1000, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001001","Block 1001, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001002","Block 1002, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001003","Block 1003, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001004","Block 1004, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001005","Block 1005, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001006","Block 1006, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001007","Block 1007, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001008","Block 1008, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001009","Block 1009, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001010","Block 1010, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001011","Block 1011, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001012","Block 1012, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001013","Block 1013, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001014","Block 1014, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001015","Block 1015, Block Group 1, Census Tract 9803, San Francisco County, California","57",
"1000000US060759803001016","Block 1016, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001017","Block 1017, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001018","Block 1018, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001019","Block 1019, Block Group 1, Census Tract 9803, San Francisco County, California","31",
"1000000US060759803001020","Block 1020, Block Group 1, Census Tract 9803, San Francisco County, California","17",
"1000000US060759803001021","Block 1021, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001022","Block 1022, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001023","Block 1023, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001024","Block 1024, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001025","Block 1025, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001026","Block 1026, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001027","Block 1027, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001028","Block 1028, Block Group 1, Census Tract 9803, San Francisco County, California","0",
