"GEO_ID","NAME","H4_001N","H4_002N","H4_003N","H4_004N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Owned with a mortgage or a loan"," !!Total:!!Owned free and clear"," !!Total:!!Renter occupied",
"1000000US060750314012001","Block 2001, Block Group 2, Census Tract 314.01, San Francisco County, California","78","11","27","40",
"1000000US060750314012002","Block 2002, Block Group 2, Census Tract 314.01, San Francisco County, California","104","70","24","10",
"1000000US060750314021000","Block 1000, Block Group 1, Census Tract 314.02, San Francisco County, California","36","5","0","31",
"1000000US060750314021001","Block 1001, Block Group 1, Census Tract 314.02, San Francisco County, California","45","9","0","36",
"1000000US060750314021002","Block 1002, Block Group 1, Census Tract 314.02, San Francisco County, California","17","17","0","0",
"1000000US060750314021003","Block 1003, Block Group 1, Census Tract 314.02, San Francisco County, California","26","20","0","6",
"1000000US060750314021004","Block 1004, Block Group 1, Census Tract 314.02, San Francisco County, California","47","46","0","1",
"1000000US060750314021005","Block 1005, Block Group 1, Census Tract 314.02, San Francisco County, California","122","58","61","3",
"1000000US060750314021006","Block 1006, Block Group 1, Census Tract 314.02, San Francisco County, California","58","58","0","0",
"1000000US060750314021007","Block 1007, Block Group 1, Census Tract 314.02, San Francisco County, California","179","68","29","82",
"1000000US060750314022000","Block 2000, Block Group 2, Census Tract 314.02, San Francisco County, California","0","0","0","0",
"1000000US060750314022001","Block 2001, Block Group 2, Census Tract 314.02, San Francisco County, California","81","39","0","42",
"1000000US060750314022002","Block 2002, Block Group 2, Census Tract 314.02, San Francisco County, California","75","29","29","17",
"1000000US060750314022003","Block 2003, Block Group 2, Census Tract 314.02, San Francisco County, California","64","14","19","31",
"1000000US060750314022004","Block 2004, Block Group 2, Census Tract 314.02, San Francisco County, California","90","68","5","17",
"1000000US060750314023000","Block 3000, Block Group 3, Census Tract 314.02, San Francisco County, California","71","34","22","15",
"1000000US060750314023001","Block 3001, Block Group 3, Census Tract 314.02, San Francisco County, California","87","46","5","36",
"1000000US060750314023002","Block 3002, Block Group 3, Census Tract 314.02, San Francisco County, California","74","31","19","24",
"1000000US060750314023003","Block 3003, Block Group 3, Census Tract 314.02, San Francisco County, California","30","24","0","6",
"1000000US060750314023004","Block 3004, Block Group 3, Census Tract 314.02, San Francisco County, California","61","17","14","30",
"1000000US060750326011000","Block 1000, Block Group 1, Census Tract 326.01, San Francisco County, California","0","0","0","0",
"1000000US060750326011001","Block 1001, Block Group 1, Census Tract 326.01, San Francisco County, California","138","21","9","108",
"1000000US060750326011002","Block 1002, Block Group 1, Census Tract 326.01, San Francisco County, California","70","0","3","67",
"1000000US060750326011003","Block 1003, Block Group 1, Census Tract 326.01, San Francisco County, California","74","11","24","39",
"1000000US060750326011004","Block 1004, Block Group 1, Census Tract 326.01, San Francisco County, California","66","49","0","17",
"1000000US060750326011005","Block 1005, Block Group 1, Census Tract 326.01, San Francisco County, California","101","1","17","83",
"1000000US060750326011006","Block 1006, Block Group 1, Census Tract 326.01, San Francisco County, California","67","17","6","44",
"1000000US060750326011007","Block 1007, Block Group 1, Census Tract 326.01, San Francisco County, California","133","0","27","106",
"1000000US060750326012000","Block 2000, Block Group 2, Census Tract 326.01, San Francisco County, California","86","22","3","61",
"1000000US060750326012001","Block 2001, Block Group 2, Census Tract 326.01, San Francisco County, California","101","0","22","79",
"1000000US060750326012002","Block 2002, Block Group 2, Census Tract 326.01, San Francisco County, California","73","0","15","58",
"1000000US060750326012003","Block 2003, Block Group 2, Census Tract 326.01, San Francisco County, California","52","25","8","19",
"1000000US060750326012004","Block 2004, Block Group 2, Census Tract 326.01, San Francisco County, California","86","15","11","60",
"1000000US060750326012005","Block 2005, Block Group 2, Census Tract 326.01, San Francisco County, California","58","0","3","55",
"1000000US060750326012006","Block 2006, Block Group 2, Census Tract 326.01, San Francisco County, California","101","41","7","53",
"1000000US060750326013000","Block 3000, Block Group 3, Census Tract 326.01, San Francisco County, California","91","5","0","86",
"1000000US060750326013001","Block 3001, Block Group 3, Census Tract 326.01, San Francisco County, California","117","9","0","108",
"1000000US060750326013002","Block 3002, Block Group 3, Census Tract 326.01, San Francisco County, California","63","0","24","39",
"1000000US060750326013003","Block 3003, Block Group 3, Census Tract 326.01, San Francisco County, California","62","12","42","8",
"1000000US060750326013004","Block 3004, Block Group 3, Census Tract 326.01, San Francisco County, California","53","17","5","31",
"1000000US060750326013005","Block 3005, Block Group 3, Census Tract 326.01, San Francisco County, California","80","57","6","17",
"1000000US060750326013006","Block 3006, Block Group 3, Census Tract 326.01, San Francisco County, California","87","31","8","48",
"1000000US060750326021000","Block 1000, Block Group 1, Census Tract 326.02, San Francisco County, California","40","5","35","0",
"1000000US060750326021001","Block 1001, Block Group 1, Census Tract 326.02, San Francisco County, California","54","0","13","41",
"1000000US060750326021002","Block 1002, Block Group 1, Census Tract 326.02, San Francisco County, California","93","32","1","60",
"1000000US060750326021003","Block 1003, Block Group 1, Census Tract 326.02, San Francisco County, California","83","24","7","52",
"1000000US060750326021004","Block 1004, Block Group 1, Census Tract 326.02, San Francisco County, California","73","14","1","58",
"1000000US060750326021005","Block 1005, Block Group 1, Census Tract 326.02, San Francisco County, California","78","27","42","9",
"1000000US060750326021006","Block 1006, Block Group 1, Census Tract 326.02, San Francisco County, California","65","9","38","18",
"1000000US060750326021007","Block 1007, Block Group 1, Census Tract 326.02, San Francisco County, California","65","34","0","31",
"1000000US060750326021008","Block 1008, Block Group 1, Census Tract 326.02, San Francisco County, California","68","2","11","55",
"1000000US060750326021009","Block 1009, Block Group 1, Census Tract 326.02, San Francisco County, California","56","31","20","5",
"1000000US060750326022000","Block 2000, Block Group 2, Census Tract 326.02, San Francisco County, California","98","0","0","98",
"1000000US060750326022001","Block 2001, Block Group 2, Census Tract 326.02, San Francisco County, California","25","0","25","0",
"1000000US060750326022002","Block 2002, Block Group 2, Census Tract 326.02, San Francisco County, California","28","21","0","7",
"1000000US060750326022003","Block 2003, Block Group 2, Census Tract 326.02, San Francisco County, California","51","27","6","18",
"1000000US060750326022004","Block 2004, Block Group 2, Census Tract 326.02, San Francisco County, California","61","18","18","25",
"1000000US060750326022005","Block 2005, Block Group 2, Census Tract 326.02, San Francisco County, California","62","13","6","43",
"1000000US060750326022006","Block 2006, Block Group 2, Census Tract 326.02, San Francisco County, California","71","59","12","0",
"1000000US060750326022007","Block 2007, Block Group 2, Census Tract 326.02, San Francisco County, California","75","1","26","48",
"1000000US060750326023000","Block 3000, Block Group 3, Census Tract 326.02, San Francisco County, California","50","7","25","18",
"1000000US060750326023001","Block 3001, Block Group 3, Census Tract 326.02, San Francisco County, California","66","41","0","25",
"1000000US060750326023002","Block 3002, Block Group 3, Census Tract 326.02, San Francisco County, California","64","10","42","12",
"1000000US060750326023003","Block 3003, Block Group 3, Census Tract 326.02, San Francisco County, California","45","22","1","22",
"1000000US060750326023004","Block 3004, Block Group 3, Census Tract 326.02, San Francisco County, California","58","11","35","12",
"1000000US060750326023005","Block 3005, Block Group 3, Census Tract 326.02, San Francisco County, California","63","8","11","44",
"1000000US060750326023006","Block 3006, Block Group 3, Census Tract 326.02, San Francisco County, California","49","23","0","26",
"1000000US060750327001000","Block 1000, Block Group 1, Census Tract 327, San Francisco County, California","36","22","0","14",
"1000000US060750327001001","Block 1001, Block Group 1, Census Tract 327, San Francisco County, California","41","0","27","14",
"1000000US060750327001002","Block 1002, Block Group 1, Census Tract 327, San Francisco County, California","36","22","0","14",
"1000000US060750327001003","Block 1003, Block Group 1, Census Tract 327, San Francisco County, California","50","27","0","23",
"1000000US060750327001004","Block 1004, Block Group 1, Census Tract 327, San Francisco County, California","47","34","8","5",
"1000000US060750327001005","Block 1005, Block Group 1, Census Tract 327, San Francisco County, California","70","20","38","12",
"1000000US060750327002000","Block 2000, Block Group 2, Census Tract 327, San Francisco County, California","63","32","0","31",
"1000000US060750327002001","Block 2001, Block Group 2, Census Tract 327, San Francisco County, California","79","21","8","50",
"1000000US060750327002002","Block 2002, Block Group 2, Census Tract 327, San Francisco County, California","76","0","3","73",
"1000000US060750327002003","Block 2003, Block Group 2, Census Tract 327, San Francisco County, California","90","1","10","79",
"1000000US060750327002004","Block 2004, Block Group 2, Census Tract 327, San Francisco County, California","87","43","13","31",
"1000000US060750327002005","Block 2005, Block Group 2, Census Tract 327, San Francisco County, California","94","33","42","19",
"1000000US060750327003000","Block 3000, Block Group 3, Census Tract 327, San Francisco County, California","73","48","24","1",
"1000000US060750327003001","Block 3001, Block Group 3, Census Tract 327, San Francisco County, California","79","1","43","35",
"1000000US060750327003002","Block 3002, Block Group 3, Census Tract 327, San Francisco County, California","79","27","0","52",
"1000000US060750327003003","Block 3003, Block Group 3, Census Tract 327, San Francisco County, California","78","31","0","47",
"1000000US060750327003004","Block 3004, Block Group 3, Census Tract 327, San Francisco County, California","70","1","18","51",
"1000000US060750327003005","Block 3005, Block Group 3, Census Tract 327, San Francisco County, California","64","9","11","44",
"1000000US060750327004000","Block 4000, Block Group 4, Census Tract 327, San Francisco County, California","58","18","16","24",
"1000000US060750327004001","Block 4001, Block Group 4, Census Tract 327, San Francisco County, California","59","0","7","52",
"1000000US060750327004002","Block 4002, Block Group 4, Census Tract 327, San Francisco County, California","24","0","24","0",
"1000000US060750327004003","Block 4003, Block Group 4, Census Tract 327, San Francisco County, California","58","22","36","0",
"1000000US060750327004004","Block 4004, Block Group 4, Census Tract 327, San Francisco County, California","55","37","0","18",
"1000000US060750327004005","Block 4005, Block Group 4, Census Tract 327, San Francisco County, California","55","49","6","0",
"1000000US060750327005000","Block 5000, Block Group 5, Census Tract 327, San Francisco County, California","0","0","0","0",
"1000000US060750327005001","Block 5001, Block Group 5, Census Tract 327, San Francisco County, California","58","7","41","10",
"1000000US060750327005002","Block 5002, Block Group 5, Census Tract 327, San Francisco County, California","62","2","33","27",
"1000000US060750327005003","Block 5003, Block Group 5, Census Tract 327, San Francisco County, California","55","34","0","21",
"1000000US060750327005004","Block 5004, Block Group 5, Census Tract 327, San Francisco County, California","52","48","3","1",
"1000000US060750327005005","Block 5005, Block Group 5, Census Tract 327, San Francisco County, California","45","38","0","7",
"1000000US060750327006000","Block 6000, Block Group 6, Census Tract 327, San Francisco County, California","65","28","37","0",
"1000000US060750327006001","Block 6001, Block Group 6, Census Tract 327, San Francisco County, California","22","0","0","22",
"1000000US060750327006002","Block 6002, Block Group 6, Census Tract 327, San Francisco County, California","50","12","16","22",
"1000000US060750327006003","Block 6003, Block Group 6, Census Tract 327, San Francisco County, California","47","28","4","15",
"1000000US060750327006004","Block 6004, Block Group 6, Census Tract 327, San Francisco County, California","55","24","31","0",
"1000000US060750327006005","Block 6005, Block Group 6, Census Tract 327, San Francisco County, California","54","30","6","18",
"1000000US060750327006006","Block 6006, Block Group 6, Census Tract 327, San Francisco County, California","0","0","0","0",
"1000000US060750327006007","Block 6007, Block Group 6, Census Tract 327, San Francisco County, California","0","0","0","0",
"1000000US060750327007000","Block 7000, Block Group 7, Census Tract 327, San Francisco County, California","76","20","26","30",
"1000000US060750327007001","Block 7001, Block Group 7, Census Tract 327, San Francisco County, California","55","7","14","34",
"1000000US060750327007002","Block 7002, Block Group 7, Census Tract 327, San Francisco County, California","0","0","0","0",
"1000000US060750327007003","Block 7003, Block Group 7, Census Tract 327, San Francisco County, California","0","0","0","0",
"1000000US060750327007004","Block 7004, Block Group 7, Census Tract 327, San Francisco County, California","64","36","21","7",
"1000000US060750327007005","Block 7005, Block Group 7, Census Tract 327, San Francisco County, California","66","28","16","22",
"1000000US060750327007006","Block 7006, Block Group 7, Census Tract 327, San Francisco County, California","0","0","0","0",
"1000000US060750327007007","Block 7007, Block Group 7, Census Tract 327, San Francisco County, California","35","9","2","24",
"1000000US060750328011000","Block 1000, Block Group 1, Census Tract 328.01, San Francisco County, California","42","7","16","19",
"1000000US060750328011001","Block 1001, Block Group 1, Census Tract 328.01, San Francisco County, California","67","5","0","62",
"1000000US060750328011002","Block 1002, Block Group 1, Census Tract 328.01, San Francisco County, California","47","33","0","14",
"1000000US060750328011003","Block 1003, Block Group 1, Census Tract 328.01, San Francisco County, California","54","30","0","24",
"1000000US060750328011004","Block 1004, Block Group 1, Census Tract 328.01, San Francisco County, California","59","5","54","0",
"1000000US060750328011005","Block 1005, Block Group 1, Census Tract 328.01, San Francisco County, California","46","23","0","23",
"1000000US060750328011006","Block 1006, Block Group 1, Census Tract 328.01, San Francisco County, California","65","29","12","24",
"1000000US060750328011007","Block 1007, Block Group 1, Census Tract 328.01, San Francisco County, California","51","7","29","15",
"1000000US060750328011008","Block 1008, Block Group 1, Census Tract 328.01, San Francisco County, California","66","26","12","28",
"1000000US060750328012000","Block 2000, Block Group 2, Census Tract 328.01, San Francisco County, California","68","23","13","32",
"1000000US060750328012001","Block 2001, Block Group 2, Census Tract 328.01, San Francisco County, California","93","31","25","37",
"1000000US060750328012002","Block 2002, Block Group 2, Census Tract 328.01, San Francisco County, California","93","21","4","68",
"1000000US060750328012003","Block 2003, Block Group 2, Census Tract 328.01, San Francisco County, California","0","0","0","0",
"1000000US060750328012004","Block 2004, Block Group 2, Census Tract 328.01, San Francisco County, California","75","12","0","63",
"1000000US060750328012005","Block 2005, Block Group 2, Census Tract 328.01, San Francisco County, California","57","20","36","1",
"1000000US060750328012006","Block 2006, Block Group 2, Census Tract 328.01, San Francisco County, California","63","1","0","62",
"1000000US060750328012007","Block 2007, Block Group 2, Census Tract 328.01, San Francisco County, California","77","7","0","70",
"1000000US060750328013000","Block 3000, Block Group 3, Census Tract 328.01, San Francisco County, California","0","0","0","0",
"1000000US060750328013001","Block 3001, Block Group 3, Census Tract 328.01, San Francisco County, California","36","16","12","8",
"1000000US060750328013002","Block 3002, Block Group 3, Census Tract 328.01, San Francisco County, California","56","26","25","5",
"1000000US060750328013003","Block 3003, Block Group 3, Census Tract 328.01, San Francisco County, California","53","33","8","12",
"1000000US060750328013004","Block 3004, Block Group 3, Census Tract 328.01, San Francisco County, California","57","20","9","28",
"1000000US060750328013005","Block 3005, Block Group 3, Census Tract 328.01, San Francisco County, California","56","25","19","12",
"1000000US060750328013006","Block 3006, Block Group 3, Census Tract 328.01, San Francisco County, California","53","18","0","35",
"1000000US060750328013007","Block 3007, Block Group 3, Census Tract 328.01, San Francisco County, California","57","26","23","8",
"1000000US060750328013008","Block 3008, Block Group 3, Census Tract 328.01, San Francisco County, California","56","23","25","8",
"1000000US060750328021000","Block 1000, Block Group 1, Census Tract 328.02, San Francisco County, California","78","2","8","68",
"1000000US060750328021001","Block 1001, Block Group 1, Census Tract 328.02, San Francisco County, California","88","12","13","63",
"1000000US060750328021002","Block 1002, Block Group 1, Census Tract 328.02, San Francisco County, California","54","17","32","5",
"1000000US060750328021003","Block 1003, Block Group 1, Census Tract 328.02, San Francisco County, California","69","27","23","19",
"1000000US060750328021004","Block 1004, Block Group 1, Census Tract 328.02, San Francisco County, California","0","0","0","0",
"1000000US060750328021005","Block 1005, Block Group 1, Census Tract 328.02, San Francisco County, California","55","34","21","0",
"1000000US060750328021006","Block 1006, Block Group 1, Census Tract 328.02, San Francisco County, California","56","2","46","8",
"1000000US060750328021007","Block 1007, Block Group 1, Census Tract 328.02, San Francisco County, California","54","42","0","12",
"1000000US060750328021008","Block 1008, Block Group 1, Census Tract 328.02, San Francisco County, California","58","20","0","38",
"1000000US060750328022000","Block 2000, Block Group 2, Census Tract 328.02, San Francisco County, California","70","22","29","19",
"1000000US060750328022001","Block 2001, Block Group 2, Census Tract 328.02, San Francisco County, California","37","9","28","0",
"1000000US060750328022002","Block 2002, Block Group 2, Census Tract 328.02, San Francisco County, California","45","20","20","5",
"1000000US060750328022003","Block 2003, Block Group 2, Census Tract 328.02, San Francisco County, California","63","18","0","45",
"1000000US060750328022004","Block 2004, Block Group 2, Census Tract 328.02, San Francisco County, California","54","52","2","0",
"1000000US060750328022005","Block 2005, Block Group 2, Census Tract 328.02, San Francisco County, California","79","0","17","62",
"1000000US060750328022006","Block 2006, Block Group 2, Census Tract 328.02, San Francisco County, California","39","0","0","39",
"1000000US060750328022007","Block 2007, Block Group 2, Census Tract 328.02, San Francisco County, California","55","12","20","23",
"1000000US060750328022008","Block 2008, Block Group 2, Census Tract 328.02, San Francisco County, California","58","33","0","25",
"1000000US060750328023000","Block 3000, Block Group 3, Census Tract 328.02, San Francisco County, California","53","1","9","43",
"1000000US060750328023001","Block 3001, Block Group 3, Census Tract 328.02, San Francisco County, California","51","33","18","0",
"1000000US060750328023002","Block 3002, Block Group 3, Census Tract 328.02, San Francisco County, California","40","0","27","13",
"1000000US060750328023003","Block 3003, Block Group 3, Census Tract 328.02, San Francisco County, California","52","27","0","25",
"1000000US060750328023004","Block 3004, Block Group 3, Census Tract 328.02, San Francisco County, California","58","0","12","46",
"1000000US060750328023005","Block 3005, Block Group 3, Census Tract 328.02, San Francisco County, California","56","43","9","4",
"1000000US060750328023006","Block 3006, Block Group 3, Census Tract 328.02, San Francisco County, California","52","37","12","3",
"1000000US060750328023007","Block 3007, Block Group 3, Census Tract 328.02, San Francisco County, California","75","33","27","15",
"1000000US060750329011000","Block 1000, Block Group 1, Census Tract 329.01, San Francisco County, California","41","0","0","41",
"1000000US060750329011001","Block 1001, Block Group 1, Census Tract 329.01, San Francisco County, California","57","6","8","43",
"1000000US060750329011002","Block 1002, Block Group 1, Census Tract 329.01, San Francisco County, California","53","32","21","0",
"1000000US060750329011003","Block 1003, Block Group 1, Census Tract 329.01, San Francisco County, California","55","28","27","0",
"1000000US060750329011004","Block 1004, Block Group 1, Census Tract 329.01, San Francisco County, California","57","50","7","0",
"1000000US060750329011005","Block 1005, Block Group 1, Census Tract 329.01, San Francisco County, California","53","20","0","33",
"1000000US060750329011006","Block 1006, Block Group 1, Census Tract 329.01, San Francisco County, California","0","0","0","0",
"1000000US060750329011007","Block 1007, Block Group 1, Census Tract 329.01, San Francisco County, California","51","11","40","0",
"1000000US060750329011008","Block 1008, Block Group 1, Census Tract 329.01, San Francisco County, California","0","0","0","0",
"1000000US060750329012000","Block 2000, Block Group 2, Census Tract 329.01, San Francisco County, California","51","4","17","30",
"1000000US060750329012001","Block 2001, Block Group 2, Census Tract 329.01, San Francisco County, California","52","30","22","0",
"1000000US060750329012002","Block 2002, Block Group 2, Census Tract 329.01, San Francisco County, California","57","36","5","16",
"1000000US060750329012003","Block 2003, Block Group 2, Census Tract 329.01, San Francisco County, California","54","21","6","27",
"1000000US060750329012004","Block 2004, Block Group 2, Census Tract 329.01, San Francisco County, California","60","29","0","31",
"1000000US060750329012005","Block 2005, Block Group 2, Census Tract 329.01, San Francisco County, California","55","0","29","26",
"1000000US060750329012006","Block 2006, Block Group 2, Census Tract 329.01, San Francisco County, California","58","19","39","0",
"1000000US060750329012007","Block 2007, Block Group 2, Census Tract 329.01, San Francisco County, California","57","44","0","13",
"1000000US060750329012008","Block 2008, Block Group 2, Census Tract 329.01, San Francisco County, California","0","0","0","0",
"1000000US060750329013000","Block 3000, Block Group 3, Census Tract 329.01, San Francisco County, California","48","0","0","48",
"1000000US060750329013001","Block 3001, Block Group 3, Census Tract 329.01, San Francisco County, California","53","46","7","0",
"1000000US060750329013002","Block 3002, Block Group 3, Census Tract 329.01, San Francisco County, California","57","17","40","0",
"1000000US060750329013003","Block 3003, Block Group 3, Census Tract 329.01, San Francisco County, California","57","35","4","18",
"1000000US060750329013004","Block 3004, Block Group 3, Census Tract 329.01, San Francisco County, California","46","26","0","20",
"1000000US060750329013005","Block 3005, Block Group 3, Census Tract 329.01, San Francisco County, California","51","18","22","11",
"1000000US060750329013006","Block 3006, Block Group 3, Census Tract 329.01, San Francisco County, California","53","7","38","8",
"1000000US060750329013007","Block 3007, Block Group 3, Census Tract 329.01, San Francisco County, California","44","19","25","0",
"1000000US060750329013008","Block 3008, Block Group 3, Census Tract 329.01, San Francisco County, California","0","0","0","0",
"1000000US060750329014000","Block 4000, Block Group 4, Census Tract 329.01, San Francisco County, California","52","10","15","27",
"1000000US060750329014001","Block 4001, Block Group 4, Census Tract 329.01, San Francisco County, California","79","2","0","77",
"1000000US060750329014002","Block 4002, Block Group 4, Census Tract 329.01, San Francisco County, California","78","12","29","37",
"1000000US060750329014003","Block 4003, Block Group 4, Census Tract 329.01, San Francisco County, California","55","8","40","7",
"1000000US060750329014004","Block 4004, Block Group 4, Census Tract 329.01, San Francisco County, California","49","12","37","0",
"1000000US060750329014005","Block 4005, Block Group 4, Census Tract 329.01, San Francisco County, California","66","27","5","34",
"1000000US060750329014006","Block 4006, Block Group 4, Census Tract 329.01, San Francisco County, California","64","47","0","17",
"1000000US060750329014007","Block 4007, Block Group 4, Census Tract 329.01, San Francisco County, California","55","35","0","20",
"1000000US060750329014008","Block 4008, Block Group 4, Census Tract 329.01, San Francisco County, California","0","0","0","0",
"1000000US060750329021000","Block 1000, Block Group 1, Census Tract 329.02, San Francisco County, California","46","0","46","0",
"1000000US060750329021001","Block 1001, Block Group 1, Census Tract 329.02, San Francisco County, California","64","25","17","22",
"1000000US060750329021002","Block 1002, Block Group 1, Census Tract 329.02, San Francisco County, California","31","0","31","0",
"1000000US060750329021003","Block 1003, Block Group 1, Census Tract 329.02, San Francisco County, California","49","33","9","7",
"1000000US060750329021004","Block 1004, Block Group 1, Census Tract 329.02, San Francisco County, California","51","42","1","8",
"1000000US060750329021005","Block 1005, Block Group 1, Census Tract 329.02, San Francisco County, California","53","31","4","18",
"1000000US060750329021006","Block 1006, Block Group 1, Census Tract 329.02, San Francisco County, California","57","1","9","47",
"1000000US060750329021007","Block 1007, Block Group 1, Census Tract 329.02, San Francisco County, California","64","40","13","11",
"1000000US060750329021008","Block 1008, Block Group 1, Census Tract 329.02, San Francisco County, California","0","0","0","0",
"1000000US060750329022000","Block 2000, Block Group 2, Census Tract 329.02, San Francisco County, California","58","18","0","40",
"1000000US060750329022001","Block 2001, Block Group 2, Census Tract 329.02, San Francisco County, California","53","22","13","18",
"1000000US060750329022002","Block 2002, Block Group 2, Census Tract 329.02, San Francisco County, California","61","35","0","26",
"1000000US060750329022003","Block 2003, Block Group 2, Census Tract 329.02, San Francisco County, California","52","43","9","0",
"1000000US060750329022004","Block 2004, Block Group 2, Census Tract 329.02, San Francisco County, California","53","16","29","8",
"1000000US060750329022005","Block 2005, Block Group 2, Census Tract 329.02, San Francisco County, California","61","2","36","23",
"1000000US060750329022006","Block 2006, Block Group 2, Census Tract 329.02, San Francisco County, California","60","0","41","19",
"1000000US060750329022007","Block 2007, Block Group 2, Census Tract 329.02, San Francisco County, California","58","34","9","15",
"1000000US060750329022008","Block 2008, Block Group 2, Census Tract 329.02, San Francisco County, California","0","0","0","0",
"1000000US060750329023000","Block 3000, Block Group 3, Census Tract 329.02, San Francisco County, California","48","18","24","6",
"1000000US060750329023001","Block 3001, Block Group 3, Census Tract 329.02, San Francisco County, California","60","25","21","14",
"1000000US060750329023002","Block 3002, Block Group 3, Census Tract 329.02, San Francisco County, California","61","35","0","26",
"1000000US060750329023003","Block 3003, Block Group 3, Census Tract 329.02, San Francisco County, California","67","40","27","0",
"1000000US060750329023004","Block 3004, Block Group 3, Census Tract 329.02, San Francisco County, California","53","0","10","43",
"1000000US060750329023005","Block 3005, Block Group 3, Census Tract 329.02, San Francisco County, California","58","20","1","37",
"1000000US060750329023006","Block 3006, Block Group 3, Census Tract 329.02, San Francisco County, California","56","29","19","8",
"1000000US060750329023007","Block 3007, Block Group 3, Census Tract 329.02, San Francisco County, California","46","15","25","6",
"1000000US060750329023008","Block 3008, Block Group 3, Census Tract 329.02, San Francisco County, California","0","0","0","0",
"1000000US060750330011000","Block 1000, Block Group 1, Census Tract 330.01, San Francisco County, California","9","9","0","0",
"1000000US060750330011001","Block 1001, Block Group 1, Census Tract 330.01, San Francisco County, California","11","11","0","0",
"1000000US060750330011002","Block 1002, Block Group 1, Census Tract 330.01, San Francisco County, California","15","0","0","15",
"1000000US060750330011003","Block 1003, Block Group 1, Census Tract 330.01, San Francisco County, California","13","10","2","1",
"1000000US060750330011004","Block 1004, Block Group 1, Census Tract 330.01, San Francisco County, California","9","9","0","0",
"1000000US060750330011005","Block 1005, Block Group 1, Census Tract 330.01, San Francisco County, California","7","4","3","0",
"1000000US060750330011006","Block 1006, Block Group 1, Census Tract 330.01, San Francisco County, California","32","16","16","0",
"1000000US060750330011007","Block 1007, Block Group 1, Census Tract 330.01, San Francisco County, California","21","18","1","2",
"1000000US060750330011008","Block 1008, Block Group 1, Census Tract 330.01, San Francisco County, California","8","8","0","0",
"1000000US060750330011009","Block 1009, Block Group 1, Census Tract 330.01, San Francisco County, California","11","0","11","0",
"1000000US060750330011010","Block 1010, Block Group 1, Census Tract 330.01, San Francisco County, California","26","17","0","9",
"1000000US060750330011011","Block 1011, Block Group 1, Census Tract 330.01, San Francisco County, California","33","0","12","21",
"1000000US060750330011012","Block 1012, Block Group 1, Census Tract 330.01, San Francisco County, California","49","21","3","25",
"1000000US060750330011013","Block 1013, Block Group 1, Census Tract 330.01, San Francisco County, California","0","0","0","0",
"1000000US060750330011014","Block 1014, Block Group 1, Census Tract 330.01, San Francisco County, California","0","0","0","0",
"1000000US060750330011015","Block 1015, Block Group 1, Census Tract 330.01, San Francisco County, California","59","46","13","0",
"1000000US060750330011016","Block 1016, Block Group 1, Census Tract 330.01, San Francisco County, California","44","27","12","5",
"1000000US060750330011017","Block 1017, Block Group 1, Census Tract 330.01, San Francisco County, California","7","7","0","0",
"1000000US060750330011018","Block 1018, Block Group 1, Census Tract 330.01, San Francisco County, California","27","18","9","0",
"1000000US060750330011019","Block 1019, Block Group 1, Census Tract 330.01, San Francisco County, California","5","2","1","2",
"1000000US060750330011020","Block 1020, Block Group 1, Census Tract 330.01, San Francisco County, California","10","0","10","0",
"1000000US060750330011021","Block 1021, Block Group 1, Census Tract 330.01, San Francisco County, California","23","2","21","0",
"1000000US060750330012000","Block 2000, Block Group 2, Census Tract 330.01, San Francisco County, California","55","1","31","23",
"1000000US060750330012001","Block 2001, Block Group 2, Census Tract 330.01, San Francisco County, California","61","52","0","9",
"1000000US060750330012002","Block 2002, Block Group 2, Census Tract 330.01, San Francisco County, California","57","31","1","25",
"1000000US060750330012003","Block 2003, Block Group 2, Census Tract 330.01, San Francisco County, California","44","0","29","15",
"1000000US060750330012004","Block 2004, Block Group 2, Census Tract 330.01, San Francisco County, California","51","3","37","11",
"1000000US060750330012005","Block 2005, Block Group 2, Census Tract 330.01, San Francisco County, California","50","40","1","9",
"1000000US060750330012006","Block 2006, Block Group 2, Census Tract 330.01, San Francisco County, California","51","14","8","29",
"1000000US060750330012007","Block 2007, Block Group 2, Census Tract 330.01, San Francisco County, California","60","17","10","33",
"1000000US060750330012008","Block 2008, Block Group 2, Census Tract 330.01, San Francisco County, California","0","0","0","0",
"1000000US060750330013000","Block 3000, Block Group 3, Census Tract 330.01, San Francisco County, California","51","14","8","29",
"1000000US060750330013001","Block 3001, Block Group 3, Census Tract 330.01, San Francisco County, California","62","41","21","0",
"1000000US060750330013002","Block 3002, Block Group 3, Census Tract 330.01, San Francisco County, California","47","14","0","33",
"1000000US060750330013003","Block 3003, Block Group 3, Census Tract 330.01, San Francisco County, California","54","39","15","0",
"1000000US060750330013004","Block 3004, Block Group 3, Census Tract 330.01, San Francisco County, California","50","29","10","11",
"1000000US060750330013005","Block 3005, Block Group 3, Census Tract 330.01, San Francisco County, California","66","12","16","38",
"1000000US060750330013006","Block 3006, Block Group 3, Census Tract 330.01, San Francisco County, California","73","0","24","49",
"1000000US060750330013007","Block 3007, Block Group 3, Census Tract 330.01, San Francisco County, California","56","28","28","0",
"1000000US060750330013008","Block 3008, Block Group 3, Census Tract 330.01, San Francisco County, California","0","0","0","0",
